month,nino34_sst_c,wtio_sst_c,setio_sst_c
2018-03,26.40563883412401,29.18474544673754,29.29624887707724
2018-04,27.238387568954266,29.88365293657004,29.558636890210696
2018-05,27.720839898481948,29.642380175310024,29.40487717607634
2018-06,27.830833095588233,28.273747689898205,29.089484520219234
2018-07,27.47267277545847,27.270344709121687,28.21312050847842
2018-08,27.122398683270028,27.246682143127764,27.888276099389337
2018-09,27.031040362908602,28.195419107282625,27.544933525337086
2018-10,27.589055521979677,28.400111400207027,28.05519211474953
2018-11,27.638985050326756,28.95805377186112,28.552439228512533
2018-12,27.493596373814107,28.649984691944223,28.73829244291166
2019-01,27.178497643263626,28.562625154722483,28.962905721190328
2019-02,27.386294107318022,28.596772737442702,29.24853100696579
2019-03,28.185166051549672,29.22721484325661,29.410331405496848
2019-04,28.506277622712343,30.126051735839333,29.75531684966291
2019-05,28.60252772975964,30.257791547730317,29.577060110794154
2019-06,28.27619742941181,28.89530039154272,29.052934597366075
2019-07,27.675083959835487,27.932286811326875,28.39976170822828
2019-08,26.984345449557196,27.810826635006475,27.55853283351582
2019-09,26.676826199836572,28.076824484468702,27.095574313028727
2019-10,27.23459343659085,29.01839366458687,27.195171730737705
2019-11,27.21697769591503,29.280833307230512,27.767500115276977
2019-12,26.997226795857056,28.934779296233646,28.58299558752899
2020-01,27.019717455882294,28.961644630812998,29.34033813287115
2020-02,27.015156007944668,28.78578370642406,29.452115446766815
2020-03,27.65852820999367,29.55289408139027,29.85317287450433
2020-04,28.181061922058888,30.184723779691957,30.096750959785616
2020-05,27.582852082858913,30.234060828049586,29.785873620120466
2020-06,27.368838512908564,29.10802140433309,29.35492568277092
2020-07,27.08468357321309,28.15120125293656,29.092886896285314
2020-08,26.272864941018458,27.423345795336807,28.795522139090888
2020-09,26.028375075163403,27.698663221091177,28.51122104565063
2020-10,25.534179435009538,28.543855609164414,28.59385130502024
2020-11,25.496604966503295,28.60579566692764,28.85642892499344
2020-12,25.55892211764708,28.41622871144573,28.708031700814747
2021-01,25.567270832384587,27.627373077020295,28.21127227000266
2021-02,25.781928694677866,28.329522485736632,28.45461154234955
2021-03,26.627570220430073,29.058528254224832,29.06519502158951
2021-04,27.187483551634,29.79180574262596,29.319503710330938
